URL
https://github.com/1-Platform/one-platform
https://github.com/BEagle1984/silverback
https://github.com/DevrexLabs/memstate
https://github.com/EdwinVW/pitstop
https://github.com/LeonKou/NetPro
https://github.com/Mikaelemmmm/go-zero-looklook
https://github.com/NTHU-LSALAB/NTHU-Distributed-System
https://github.com/OpenCodeFoundation/eSchool
https://github.com/OpenLMIS/openlmis-ref-distro
https://github.com/OpenLiberty/liberty-bikes
https://github.com/RobyFerro/go-web
https://github.com/ThoreauZZ/spring-cloud-example
https://github.com/abpframework/eShopOnAbp
https://github.com/aidanwhiteley/books
https://github.com/aliyun/alibabacloud-microservice-demo
https://github.com/andeya/erpc
https://github.com/andrechristikan/ack-nestjs-boilerplate-kafka
https://github.com/apache/apisix-website
https://github.com/asc-lab/micronaut-microservices-poc
https://github.com/authorizerdev/authorizer
https://github.com/cloudblue/django-cqrs
https://github.com/danionescu0/docker-flask-mongodb-example
https://github.com/dotnetcore/AgileConfig
https://github.com/douyu/juno
https://github.com/douyu/jupiter
https://github.com/fabric8-services/fabric8-wit
https://github.com/fagongzi/manba
https://github.com/fanliang11/surging
https://github.com/foxmask/django-th
https://github.com/geoserver/geoserver-cloud
https://github.com/go-eagle/eagle
https://github.com/golevelup/nestjs
https://github.com/h2non/imaginary
https://github.com/harvic3/nodetskeleton
https://github.com/hellofresh/health-go
https://github.com/instana/robot-shop
https://github.com/ivanpaulovich/clean-architecture-manga
https://github.com/juicycleff/ultimate-backend
https://github.com/jvalue/ods
https://github.com/kunalkapadia/express-mongoose-es6-rest-api
https://github.com/learningOrchestra/mlToolKits
https://github.com/mailgun/gubernator
https://github.com/meysamhadeli/booking-microservices
https://github.com/microsoft/dotnet-podcasts
https://github.com/mosn/layotto
https://github.com/nashtech-garage/yas
https://github.com/open-telemetry/opentelemetry-demo
https://github.com/openfaas/faasd
https://github.com/pagarme/superbowleto
https://github.com/phongnguyend/Practical.CleanArchitecture
https://github.com/pnxtech/hydra-router
https://github.com/rodrigorodrigues/microservices-design-patterns
https://github.com/spring-cloud/spring-cloud-consul
https://github.com/spring-cloud/spring-cloud-vault
https://github.com/spring-cloud/spring-cloud-zookeeper
https://github.com/spring-petclinic/spring-petclinic-microservices
https://github.com/sqshq/piggymetrics
https://github.com/stack-labs/XConf
https://github.com/stackvana/hook.io
https://github.com/vanus-labs/vanus
https://github.com/vietnam-devs/coolstore-microservices
https://github.com/wework/grabbit
