CHUNKS_N,CHUNKS_H,uSs,CONTAINERS,DFs
"[(1, 1)]","[('6c1b2c3d4553d8bd535f9271907ec355c47853ea', '6c1b2c3d4553d8bd535f9271907ec355c47853ea')]",set(),set(),[]
"[(2, 23)]","[('57b392013e08dfc6b04a469061187dbd819c8462', '0ce13411c53cb4824477bee86c49e7027b74ccaa')]","{'ts-cancel-service', 'ts-contacts-service', 'ts-security-service', 'ts-consign-price-service', 'ts-admin-user-service', 'ts-verification-code-service', 'ts-route-service', 'ts-travel-service', 'zipkin', 'ts-admin-route-service', 'ts-preserve-other-service', 'ts-price-service', 'ts-food-map-service', 'ts-rebook-service', 'ts-voucher-service', 'ts-inside-payment-service', 'ts-preserve-service', 'ts-seat-service', 'ts-admin-basic-info-service', 'ts-route-plan-service', 'ts-config-service', 'ts-travel2-service', 'ts-payment-service', 'ts-basic-service', 'ts-station-service', 'ts-order-service', 'ts-ticketinfo-service', 'ts-train-service', 'ts-admin-order-service', 'ts-travel-plan-service', 'ts-ui-dashboard', 'ts-food-service', 'ts-sso-service', 'ts-consign-service', 'ts-register-service', 'ts-order-other-service', 'ts-notification-service', 'ts-execute-service', 'ts-news-service', 'ts-assurance-service', 'ts-ticket-office-service', 'ts-login-service', 'ts-admin-travel-service'}","{Container(image='ts/ts-order-other-service', build=Build(context='ts-order-other-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-order-other-service'), Container(image='ts/ts-admin-order-service', build=Build(context='ts-admin-order-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-order-service'), Container(image='ts/ts-admin-route-service', build=Build(context='ts-admin-route-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-route-service'), Container(image='ts/ts-rebook-service', build=Build(context='ts-rebook-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-rebook-service'), Container(image='mongo', build=None, container_name='ts-order-mongo'), Container(image='ts/ts-assurance-service', build=Build(context='ts-assurance-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-assurance-service'), Container(image='ts/ts-basic-service', build=Build(context='ts-basic-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-basic-service'), Container(image='mongo', build=None, container_name='ts-train-mongo'), Container(image='mongo', build=None, container_name='ts-account-mongo'), Container(image='mongo', build=None, container_name='ts-security-mongo'), Container(image='ts/ts-train-service', build=Build(context='ts-train-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-train-service'), Container(image='mongo', build=None, container_name='ts-station-mongo'), Container(image='mongo', build=None, container_name='ts-verification-code-mongo'), Container(image='ts/ts-contacts-service', build=Build(context='ts-contacts-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-contacts-service'), Container(image='ts/ts-price-service', build=Build(context='ts-price-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-price-service'), Container(image='ts/ts-execute-service', build=Build(context='ts-execute-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-execute-service'), Container(image='mongo', build=None, container_name='ts-route-mongo'), Container(image='mongo', build=None, container_name='ts-order-other-mongo'), Container(image='ts/ts-ticketinfo-service', build=Build(context='ts-ticketinfo-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-ticketinfo-service'), Container(image='mongo', build=None, container_name='ts-rebook-mongo'), Container(image='ts/ts-ticket-office-service', build=Build(context='ts-ticket-office-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-ticket-office-service'), Container(image='ts/ts-payment-service', build=Build(context='ts-payment-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-payment-service'), Container(image='mongo', build=None, container_name='ts-price-mongo'), Container(image='mongo', build=None, container_name='ts-assurance-mongo'), Container(image='ts/ts-security-service', build=Build(context='ts-security-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-security-service'), Container(image='ts/ts-voucher-service', build=Build(context='ts-voucher-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-voucher-service'), Container(image='ts/ts-ui-dashboard', build=Build(context='ts-ui-dashboard', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-ui-dashboard'), Container(image='ts/ts-travel-plan-service', build=Build(context='ts-travel-plan-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-travel-plan-service'), Container(image='ts/ts-food-service', build=Build(context='ts-food-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-food-service'), Container(image='mongo', build=None, container_name='ts-contacts-mongo'), Container(image='ts/ts-preserve-other-service', build=Build(context='ts-preserve-other-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-preserve-other-service'), Container(image='ts/ts-preserve-service', build=Build(context='ts-preserve-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-preserve-service'), Container(image='rabbitmq', build=None, container_name='rabbitmq'), Container(image='mongo', build=None, container_name='ts-inside-payment-mongo'), Container(image='ts/ts-verification-code-service', build=Build(context='ts-verification-code-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-verification-code-service'), Container(image='mongo', build=None, container_name='ts-food-mongo'), Container(image='ts/ts-food-map-service', build=Build(context='ts-food-map-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-food-map-service'), Container(image='mongo', build=None, container_name='ts-payment-mongo'), Container(image='ts/ts-travel2-service', build=Build(context='ts-travel2-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-travel2-service'), Container(image='ts/ts-consign-price-service', build=Build(context='ts-consign-price-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-consign-price-service'), Container(image='mongo', build=None, container_name='ts-travel2-mongo'), Container(image='ts/ts-route-plan-service', build=Build(context='ts-route-plan-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-route-plan-service'), Container(image='mongo', build=None, container_name='ts-config-mongo'), Container(image='ts/ts-config-service', build=Build(context='ts-config-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-config-service'), Container(image='ts/ts-order-service', build=Build(context='ts-order-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-order-service'), Container(image='ts/ts-station-service', build=Build(context='ts-station-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-station-service'), Container(image='mysql', build=None, container_name='ts-voucher-mysql'), Container(image='mongo', build=None, container_name='ts-news-mongo'), Container(image='mongo', build=None, container_name='ts-food-map-mongo'), Container(image='ts/ts-register-service', build=Build(context='ts-register-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-register-service'), Container(image='ts/ts-route-service', build=Build(context='ts-route-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-route-service'), Container(image='mongo', build=None, container_name='ts-travel-mongo'), Container(image='ts/ts-news-service', build=Build(context='ts-news-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-news-service'), Container(image='mongo', build=None, container_name='ts-consign-mongo'), Container(image='ts/ts-admin-user-service', build=Build(context='ts-admin-user-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-user-service'), Container(image='mongo', build=None, container_name='ts-consign-price-mongo'), Container(image='ts/ts-cancel-service', build=Build(context='ts-cancel-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-cancel-service'), Container(image='ts/ts-inside-payment-service', build=Build(context='ts-inside-payment-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-inside-payment-service'), Container(image='openzipkin/zipkin', build=None, container_name='zipkin'), Container(image='ts/ts-sso-service', build=Build(context='ts-sso-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-sso-service'), Container(image='ts/ts-consign-service', build=Build(context='ts-consign-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-consign-service'), Container(image='ts/ts-seat-service', build=Build(context='ts-seat-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-seat-service'), Container(image='mongo', build=None, container_name='ts-ticket-office-mongo'), Container(image='ts/ts-login-service', build=Build(context='ts-login-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-login-service'), Container(image='ts/ts-admin-travel-service', build=Build(context='ts-admin-travel-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-travel-service'), Container(image='ts/ts-travel-service', build=Build(context='ts-travel-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-travel-service'), Container(image='redis', build=None, container_name='redis'), Container(image='ts/ts-notification-service', build=Build(context='ts-notification-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-notification-service'), Container(image='ts/ts-admin-basic-info-service', build=Build(context='ts-admin-basic-info-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-basic-info-service')}","['1-services/dashboard_x/Dockerfile', '1-services/rest-service-1/Dockerfile', '1-services/rest-service-2/Dockerfile', '1-services/rest-service-3/Dockerfile', '1-services/rest-service-4/Dockerfile', '1-services/rest-service-5/Dockerfile', '1-services/rest-service-6/Dockerfile', '1-services/rest-service-end/Dockerfile', '1-services/rest-service-go/Dockerfile', '1-services/rest-service-jboss/Dockerfile', '1-services/rest-service-nodejs/Dockerfile', '1-services/rest-service-python/Dockerfile', 'docker_build/k8s/api_server/Dockerfile', 'docker_build/k8s/echoserver/Dockerfile', 'kubernetes-services/rest-service-1/Dockerfile', 'kubernetes-services/rest-service-2/Dockerfile', 'kubernetes-services/rest-service-3/Dockerfile', 'rest-service-update/Dockerfile', 'ts-admin-basic-info-service/Dockerfile', 'ts-admin-order-service/Dockerfile', 'ts-admin-route-service/Dockerfile', 'ts-admin-travel-service/Dockerfile', 'ts-admin-user-service/Dockerfile', 'ts-assurance-service/Dockerfile', 'ts-basic-service/Dockerfile', 'ts-cancel-service/Dockerfile', 'ts-config-service/Dockerfile', 'ts-consign-price-service/Dockerfile', 'ts-consign-service/Dockerfile', 'ts-contacts-service/Dockerfile', 'ts-execute-service/Dockerfile', 'ts-food-map-service/Dockerfile', 'ts-food-service/Dockerfile', 'ts-inside-payment-service/Dockerfile', 'ts-login-service/Dockerfile', 'ts-news-service/Dockerfile', 'ts-notification-service/Dockerfile', 'ts-order-other-service/Dockerfile', 'ts-order-service/Dockerfile', 'ts-payment-service/Dockerfile', 'ts-preserve-other-service/Dockerfile', 'ts-preserve-service/Dockerfile', 'ts-price-service/Dockerfile', 'ts-rebook-service/Dockerfile', 'ts-register-service/Dockerfile', 'ts-route-plan-service/Dockerfile', 'ts-route-service/Dockerfile', 'ts-seat-service/Dockerfile', 'ts-security-service/Dockerfile', 'ts-sso-service/Dockerfile', 'ts-station-service/Dockerfile', 'ts-ticket-office-service/Dockerfile', 'ts-ticketinfo-service/Dockerfile', 'ts-train-service/Dockerfile', 'ts-travel-plan-service/Dockerfile', 'ts-travel-service/Dockerfile', 'ts-travel2-service/Dockerfile', 'ts-ui-dashboard/Dockerfile', 'ts-verification-code-service/Dockerfile', 'ts-voucher-service/Dockerfile']"
"[(24, 39)]","[('c8f24a25624b5b568cc2b656a62170c546cf6425', '6a50a2629f1f079eda076ff4afc5631a4f6ff926')]","{'ts-cancel-service', 'ts-contacts-service', 'ts-security-service', 'ts-consign-price-service', 'ts-admin-user-service', 'ts-verification-code-service', 'ts-route-service', 'ts-travel-service', 'zipkin', 'ts-admin-route-service', 'ts-preserve-other-service', 'ts-price-service', 'ts-food-map-service', 'ts-rebook-service', 'ts-voucher-service', 'ts-inside-payment-service', 'ts-preserve-service', 'ts-seat-service', 'ts-admin-basic-info-service', 'ts-route-plan-service', 'ts-config-service', 'ts-travel2-service', 'ts-payment-service', 'ts-basic-service', 'ts-station-service', 'ts-order-service', 'ts-ticketinfo-service', 'ts-train-service', 'ts-admin-order-service', 'ts-travel-plan-service', 'ts-ui-dashboard', 'ts-food-service', 'ts-sso-service', 'ts-consign-service', 'ts-register-service', 'ts-order-other-service', 'ts-notification-service', 'ts-execute-service', 'ts-news-service', 'ts-assurance-service', 'ts-ticket-office-service', 'ts-login-service', 'ts-admin-travel-service'}","{Container(image='ts/ts-order-other-service', build=Build(context='ts-order-other-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-order-other-service'), Container(image='ts/ts-admin-order-service', build=Build(context='ts-admin-order-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-order-service'), Container(image='ts/ts-admin-route-service', build=Build(context='ts-admin-route-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-route-service'), Container(image='ts/ts-rebook-service', build=Build(context='ts-rebook-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-rebook-service'), Container(image='mongo', build=None, container_name='ts-order-mongo'), Container(image='ts/ts-assurance-service', build=Build(context='ts-assurance-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-assurance-service'), Container(image='ts/ts-basic-service', build=Build(context='ts-basic-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-basic-service'), Container(image='mongo', build=None, container_name='ts-train-mongo'), Container(image='mongo', build=None, container_name='ts-account-mongo'), Container(image='mongo', build=None, container_name='ts-security-mongo'), Container(image='ts/ts-train-service', build=Build(context='ts-train-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-train-service'), Container(image='mongo', build=None, container_name='ts-station-mongo'), Container(image='mongo', build=None, container_name='ts-verification-code-mongo'), Container(image='ts/ts-contacts-service', build=Build(context='ts-contacts-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-contacts-service'), Container(image='ts/ts-price-service', build=Build(context='ts-price-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-price-service'), Container(image='ts/ts-execute-service', build=Build(context='ts-execute-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-execute-service'), Container(image='mongo', build=None, container_name='ts-route-mongo'), Container(image='mongo', build=None, container_name='ts-order-other-mongo'), Container(image='ts/ts-ticketinfo-service', build=Build(context='ts-ticketinfo-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-ticketinfo-service'), Container(image='mongo', build=None, container_name='ts-rebook-mongo'), Container(image='ts/ts-ticket-office-service', build=Build(context='ts-ticket-office-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-ticket-office-service'), Container(image='ts/ts-payment-service', build=Build(context='ts-payment-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-payment-service'), Container(image='mongo', build=None, container_name='ts-price-mongo'), Container(image='mongo', build=None, container_name='ts-assurance-mongo'), Container(image='ts/ts-security-service', build=Build(context='ts-security-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-security-service'), Container(image='ts/ts-voucher-service', build=Build(context='ts-voucher-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-voucher-service'), Container(image='ts/ts-ui-dashboard', build=Build(context='ts-ui-dashboard', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-ui-dashboard'), Container(image='ts/ts-travel-plan-service', build=Build(context='ts-travel-plan-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-travel-plan-service'), Container(image='ts/ts-food-service', build=Build(context='ts-food-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-food-service'), Container(image='mongo', build=None, container_name='ts-contacts-mongo'), Container(image='ts/ts-preserve-other-service', build=Build(context='ts-preserve-other-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-preserve-other-service'), Container(image='ts/ts-preserve-service', build=Build(context='ts-preserve-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-preserve-service'), Container(image='rabbitmq', build=None, container_name='rabbitmq'), Container(image='mongo', build=None, container_name='ts-inside-payment-mongo'), Container(image='ts/ts-verification-code-service', build=Build(context='ts-verification-code-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-verification-code-service'), Container(image='mongo', build=None, container_name='ts-food-mongo'), Container(image='ts/ts-food-map-service', build=Build(context='ts-food-map-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-food-map-service'), Container(image='mongo', build=None, container_name='ts-payment-mongo'), Container(image='ts/ts-travel2-service', build=Build(context='ts-travel2-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-travel2-service'), Container(image='ts/ts-consign-price-service', build=Build(context='ts-consign-price-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-consign-price-service'), Container(image='mongo', build=None, container_name='ts-travel2-mongo'), Container(image='ts/ts-route-plan-service', build=Build(context='ts-route-plan-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-route-plan-service'), Container(image='mongo', build=None, container_name='ts-config-mongo'), Container(image='ts/ts-config-service', build=Build(context='ts-config-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-config-service'), Container(image='ts/ts-order-service', build=Build(context='ts-order-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-order-service'), Container(image='ts/ts-station-service', build=Build(context='ts-station-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-station-service'), Container(image='mysql', build=None, container_name='ts-voucher-mysql'), Container(image='mongo', build=None, container_name='ts-news-mongo'), Container(image='mongo', build=None, container_name='ts-food-map-mongo'), Container(image='ts/ts-register-service', build=Build(context='ts-register-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-register-service'), Container(image='ts/ts-route-service', build=Build(context='ts-route-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-route-service'), Container(image='mongo', build=None, container_name='ts-travel-mongo'), Container(image='ts/ts-news-service', build=Build(context='ts-news-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-news-service'), Container(image='mongo', build=None, container_name='ts-consign-mongo'), Container(image='ts/ts-admin-user-service', build=Build(context='ts-admin-user-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-user-service'), Container(image='mongo', build=None, container_name='ts-consign-price-mongo'), Container(image='ts/ts-cancel-service', build=Build(context='ts-cancel-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-cancel-service'), Container(image='ts/ts-inside-payment-service', build=Build(context='ts-inside-payment-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-inside-payment-service'), Container(image='openzipkin/zipkin', build=None, container_name='zipkin'), Container(image='ts/ts-sso-service', build=Build(context='ts-sso-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-sso-service'), Container(image='ts/ts-consign-service', build=Build(context='ts-consign-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-consign-service'), Container(image='ts/ts-seat-service', build=Build(context='ts-seat-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-seat-service'), Container(image='mongo', build=None, container_name='ts-ticket-office-mongo'), Container(image='ts/ts-login-service', build=Build(context='ts-login-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-login-service'), Container(image='ts/ts-admin-travel-service', build=Build(context='ts-admin-travel-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-travel-service'), Container(image='ts/ts-travel-service', build=Build(context='ts-travel-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-travel-service'), Container(image='redis', build=None, container_name='redis'), Container(image='ts/ts-notification-service', build=Build(context='ts-notification-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-notification-service'), Container(image='ts/ts-admin-basic-info-service', build=Build(context='ts-admin-basic-info-service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-admin-basic-info-service')}","['1-services/dashboard_x/Dockerfile', '1-services/rest-service-1/Dockerfile', '1-services/rest-service-2/Dockerfile', '1-services/rest-service-3/Dockerfile', '1-services/rest-service-4/Dockerfile', '1-services/rest-service-5/Dockerfile', '1-services/rest-service-6/Dockerfile', '1-services/rest-service-collector/Dockerfile', '1-services/rest-service-end/Dockerfile', '1-services/rest-service-go/Dockerfile', '1-services/rest-service-jboss/Dockerfile', '1-services/rest-service-nodejs/Dockerfile', '1-services/rest-service-python/Dockerfile', 'docker_build/k8s/api_server/Dockerfile', 'docker_build/k8s/echoserver/Dockerfile', 'kubernetes-services/rest-service-1/Dockerfile', 'kubernetes-services/rest-service-2/Dockerfile', 'kubernetes-services/rest-service-3/Dockerfile', 'rest-service-update/Dockerfile', 'ts-admin-basic-info-service/Dockerfile', 'ts-admin-order-service/Dockerfile', 'ts-admin-route-service/Dockerfile', 'ts-admin-travel-service/Dockerfile', 'ts-admin-user-service/Dockerfile', 'ts-assurance-service/Dockerfile', 'ts-basic-service/Dockerfile', 'ts-cancel-service/Dockerfile', 'ts-config-service/Dockerfile', 'ts-consign-price-service/Dockerfile', 'ts-consign-service/Dockerfile', 'ts-contacts-service/Dockerfile', 'ts-execute-service/Dockerfile', 'ts-food-map-service/Dockerfile', 'ts-food-service/Dockerfile', 'ts-inside-payment-service/Dockerfile', 'ts-login-service/Dockerfile', 'ts-news-service/Dockerfile', 'ts-notification-service/Dockerfile', 'ts-order-other-service/Dockerfile', 'ts-order-service/Dockerfile', 'ts-payment-service/Dockerfile', 'ts-preserve-other-service/Dockerfile', 'ts-preserve-service/Dockerfile', 'ts-price-service/Dockerfile', 'ts-rebook-service/Dockerfile', 'ts-register-service/Dockerfile', 'ts-route-plan-service/Dockerfile', 'ts-route-service/Dockerfile', 'ts-seat-service/Dockerfile', 'ts-security-service/Dockerfile', 'ts-sso-service/Dockerfile', 'ts-station-service/Dockerfile', 'ts-ticket-office-service/Dockerfile', 'ts-ticketinfo-service/Dockerfile', 'ts-train-service/Dockerfile', 'ts-travel-plan-service/Dockerfile', 'ts-travel-service/Dockerfile', 'ts-travel2-service/Dockerfile', 'ts-ui-dashboard/Dockerfile', 'ts-verification-code-service/Dockerfile', 'ts-voucher-service/Dockerfile']"
"[(40, 40)]","[('8be0c59ff581ee7a3a3173ac49a04f1765fbc843', '8be0c59ff581ee7a3a3173ac49a04f1765fbc843')]",{'ts-ui-dashboard'},"{Container(image='ts/ts-ui-dashboard', build=Build(context='ts-ui-dashboard', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ts-ui-dashboard')}","['1-services/dashboard_x/Dockerfile', '1-services/rest-service-1/Dockerfile', '1-services/rest-service-2/Dockerfile', '1-services/rest-service-3/Dockerfile', '1-services/rest-service-4/Dockerfile', '1-services/rest-service-5/Dockerfile', '1-services/rest-service-6/Dockerfile', '1-services/rest-service-collector/Dockerfile', '1-services/rest-service-end/Dockerfile', '1-services/rest-service-go/Dockerfile', '1-services/rest-service-jboss/Dockerfile', '1-services/rest-service-nodejs/Dockerfile', '1-services/rest-service-python/Dockerfile', 'docker_build/k8s/api_server/Dockerfile', 'docker_build/k8s/echoserver/Dockerfile', 'kubernetes-services/rest-service-1/Dockerfile', 'kubernetes-services/rest-service-2/Dockerfile', 'kubernetes-services/rest-service-3/Dockerfile', 'rest-service-update/Dockerfile', 'ts-admin-basic-info-service/Dockerfile', 'ts-admin-order-service/Dockerfile', 'ts-admin-route-service/Dockerfile', 'ts-admin-travel-service/Dockerfile', 'ts-admin-user-service/Dockerfile', 'ts-assurance-service/Dockerfile', 'ts-basic-service/Dockerfile', 'ts-cancel-service/Dockerfile', 'ts-config-service/Dockerfile', 'ts-consign-price-service/Dockerfile', 'ts-consign-service/Dockerfile', 'ts-contacts-service/Dockerfile', 'ts-execute-service/Dockerfile', 'ts-food-map-service/Dockerfile', 'ts-food-service/Dockerfile', 'ts-inside-payment-service/Dockerfile', 'ts-login-service/Dockerfile', 'ts-news-service/Dockerfile', 'ts-notification-service/Dockerfile', 'ts-order-other-service/Dockerfile', 'ts-order-service/Dockerfile', 'ts-payment-service/Dockerfile', 'ts-preserve-other-service/Dockerfile', 'ts-preserve-service/Dockerfile', 'ts-price-service/Dockerfile', 'ts-rebook-service/Dockerfile', 'ts-register-service/Dockerfile', 'ts-route-plan-service/Dockerfile', 'ts-route-service/Dockerfile', 'ts-seat-service/Dockerfile', 'ts-security-service/Dockerfile', 'ts-sso-service/Dockerfile', 'ts-station-service/Dockerfile', 'ts-ticket-office-service/Dockerfile', 'ts-ticketinfo-service/Dockerfile', 'ts-train-service/Dockerfile', 'ts-travel-plan-service/Dockerfile', 'ts-travel-service/Dockerfile', 'ts-travel2-service/Dockerfile', 'ts-ui-dashboard/Dockerfile', 'ts-verification-code-service/Dockerfile', 'ts-voucher-service/Dockerfile']"
