CHUNKS_N,CHUNKS_H,uSs,CONTAINERS,DFs
"[(638, 655)]","[('429e8cf6b909a2be57baad63941b139f77a0a4b5', '8fde6e72327f8811b148c917f046d757abbbee8f')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(656, 657)]","[('e043f9c4cfabdebffd11f11894b6e70827566147', 'f94faf28929dd910da0b906b2c68957d32ab2f39')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge'), Container(image='docker.pkg.github.com/jvalue/open-data-service-ms/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(658, 670)]","[('343be90ef0a498e3b88afdf5f9e8d46c6d4bc4b5', 'b943784f2277ddb61c8e1ece32b1d5d7d833e193')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(671, 671)]","[('4261fc2333d6c14dbaef3816d9caaefbecc2e33f', '4261fc2333d6c14dbaef3816d9caaefbecc2e33f')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='rabbitmq', build=None, container_name='rabbitmq'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(672, 693)]","[('e827c7d988f7c72cd05d0535e68f5cb48ce06e3d', 'f3381193f983f32a6777edc9ac0576f60fe8b1c5')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(694, 695)]","[('7fbb7f101563a724f5a346a02b8bda541bf7e99e', '9ef8f07a8b062d7a424d864de459e0aa655f3bea')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation', 'notification'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='docker.pkg.github.com/jvalue/open-data-service/notification', build=Build(context='notification', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='notification'), Container(image='rabbitmq', build=None, container_name='rabbitmq'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'notification/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(696, 703)]","[('58cfdaab3e3ac7ee3c6e4601644ecbe362244bda', 'd83bf033d852d2ed4fec15b0c1f84d28eb6bd82d')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(704, 709)]","[('dbef5e3233c87d04917efa88ac7e225ad931977a', 'a5c703b24002d70dbe7bb5296b07e32b0a5fbfac')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation', 'notification'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='docker.pkg.github.com/jvalue/open-data-service/notification', build=Build(context='notification', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='notification'), Container(image='rabbitmq', build=None, container_name='rabbitmq'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'notification/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(710, 714)]","[('7fcd80420b9dc7bf51b91047241ce3f2140d0a95', 'a69ff7bfb3403aa8cc0754c749acbe7dd65a3df3')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation', 'notification'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='docker.pkg.github.com/jvalue/open-data-service/notification', build=Build(context='notification', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='notification'), Container(image='rabbitmq', build=None, container_name='rabbitmq'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'notification/Dockerfile', 'notification/integration-test/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(715, 731)]","[('6b1b8991635bc042d7e15c8362b28eb04f5e0eef', '7c44be6d0b448d14fb39bb37a6d824fb4bee4aeb')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
"[(732, 864)]","[('480c97f17557accb4495d078723eded35474ca8d', '64d39168d9630e9309a39dea33841c1cbbe9ed5f')]","{'ui', 'storage', 'storage-db-liquibase', 'auth', 'scheduler', 'adapter', 'storage-db-ui', 'storage-swagger', 'core', 'transformation', 'notification'}","{Container(image='docker.pkg.github.com/jvalue/open-data-service/scheduler', build=Build(context='scheduler', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='scheduler'), Container(image='docker.pkg.github.com/jvalue/open-data-service/auth', build=Build(context='auth', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='auth'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage-db-liquibase', build=Build(context='storage/liquibase', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage-db-liquibase'), Container(image='docker.pkg.github.com/jvalue/open-data-service/transformation', build=Build(context='transformation', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='transformation'), Container(image='docker.pkg.github.com/jvalue/open-data-service/storage', build=Build(context='storage/postgrest', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='storage'), Container(image='docker.pkg.github.com/jvalue/open-data-service/adapter', build=Build(context='adapter', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='adapter'), Container(image='docker.pkg.github.com/jvalue/open-data-service/core', build=Build(context='core', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='core'), Container(image='postgres', build=None, container_name='auth-db'), Container(image='docker.pkg.github.com/jvalue/open-data-service/notification', build=Build(context='notification', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='notification'), Container(image='rabbitmq', build=None, container_name='rabbitmq'), Container(image='postgres', build=None, container_name='storage-db'), Container(image='adminer', build=None, container_name='storage-db-ui'), Container(image='swaggerapi/swagger-ui', build=None, container_name='storage-swagger'), Container(image='docker.pkg.github.com/jvalue/open-data-service/ui', build=Build(context='ui', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='ui'), Container(image='postgres', build=None, container_name='adapter-db'), Container(image='postgres', build=None, container_name='core-db'), Container(image='traefik', build=None, container_name='edge')}","['adapter/Dockerfile', 'adapter/integration-test/Dockerfile', 'auth/Dockerfile', 'core/Dockerfile', 'core/integration-test/Dockerfile', 'deployment/ci-base-image/Dockerfile', 'notification/Dockerfile', 'notification/integration-test/Dockerfile', 'scheduler/Dockerfile', 'scheduler/integration-test/Dockerfile', 'storage/integration-test/Dockerfile', 'storage/liquibase/Dockerfile', 'storage/postgrest/Dockerfile', 'system-test/Dockerfile', 'transformation/Dockerfile', 'transformation/integration-test/Dockerfile', 'ui/Dockerfile']"
