CHUNKS_N,CHUNKS_H,uSs,CONTAINERS,DFs
"[(1, 27)]","[('b11a11a826a1db0715dc9d12eb05eb833b56514f', '81575f5388cc6c9418aad21dff15ce764fab3708')]",set(),set(),[]
"[(28, 28)]","[('8d2cfc0fe3b7a2fd736c3180c8b1a3acbbf880b8', '8d2cfc0fe3b7a2fd736c3180c8b1a3acbbf880b8')]","{'images', 'visualizer', 'database_api'}","{Container(image='0.0.0.0', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='registry', build=None, container_name='images'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database')}","['database_api_service/Dockerfile', 'database_services/Dockerfile', 'process_service/Dockerfile']"
"[(29, 29)]","[('464d75e08717e50532549855c800bff6ee75097d', '464d75e08717e50532549855c800bff6ee75097d')]","{'images', 'visualizer', 'database_api'}","{Container(image='0.0.0.0', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='registry', build=None, container_name='images'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database')}","['database_api_service/Dockerfile', 'database_services/Dockerfile']"
"[(30, 30)]","[('0da014aa8299e831328f7c27e1780a8500af44ef', '0da014aa8299e831328f7c27e1780a8500af44ef')]","{'images', 'visualizer', 'database_api'}","{Container(image='0.0.0.0', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='registry', build=None, container_name='images'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database')}",['database_api_service/Dockerfile']
"[(31, 33)]","[('f416425ab4568454fd38dbed19da27b220035e58', 'e70aa9fb78f3fb6ca6f28205e47dce0074f8204e')]","{'images', 'visualizer', 'database_api'}","{Container(image='registry', build=None, container_name='images'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='5050/images', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='mongo', build=None, container_name='database')}",['database_api_service/Dockerfile']
"[(34, 34)]","[('47835c46f842dbd2c338bf662314dda584efb55d', '47835c46f842dbd2c338bf662314dda584efb55d')]","{'images', 'visualizer', 'database_api'}","{Container(image='registry', build=None, container_name='images'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database'), Container(image='5050/database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api')}",['database_api_service/Dockerfile']
"[(35, 50)]","[('5cbaff087c409466b7d7953c0f1d080ebf42ffbd', 'fb7922ccbf714c24d9bcf445c22210195f97f89d')]","{'images', 'visualizer', 'database_api'}","{Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database')}",['database_api_service/Dockerfile']
"[(51, 51)]","[('cbdc2dcff92bc23ab259cafffe66963d80cee01d', 'cbdc2dcff92bc23ab259cafffe66963d80cee01d')]","{'images', 'visualizer', 'database_api'}","{Container(image='mongo', build=None, container_name='database'), Container(image='127.0.0.1', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database_replica_1'), Container(image='mongo', build=None, container_name='database_replica_2'), Container(image='registry', build=None, container_name='images')}",['database_api_service/Dockerfile']
"[(52, 52)]","[('599387f736c97d7112c2a09696dd746c6c3bbebd', '599387f736c97d7112c2a09696dd746c6c3bbebd')]","{'images', 'visualizer', 'database_api'}","{Container(image='mongo', build=None, container_name='database_1'), Container(image='mongo', build=None, container_name='database_3'), Container(image='127.0.0.1', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database_2'), Container(image='registry', build=None, container_name='images')}",['database_api_service/Dockerfile']
"[(53, 56)]","[('4073b0854f438a96ce60a66e58f7245956702eee', '0bba4fd654d8167490ffd8fae2e968f127963cd5')]","{'images', 'database_replica_set', 'visualizer', 'database_api'}","{Container(image='mongo', build=None, container_name='database_1'), Container(image='127.0.0.1', build=Build(context='database_replica_set_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_replica_set'), Container(image='mongo', build=None, container_name='database_3'), Container(image='127.0.0.1', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database_2'), Container(image='registry', build=None, container_name='images')}","['database_api_service/Dockerfile', 'database_replica_set_service/Dockerfile']"
"[(57, 57)]","[('07db69edba6b1de1c1ac7f9c994cdbe0dba68407', '07db69edba6b1de1c1ac7f9c994cdbe0dba68407')]","{'database_1', 'visualizer', 'images', 'database_api'}","{Container(image='mongo', build=None, container_name='database_3'), Container(image='127.0.0.1', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database_2'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='database_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_1')}","['database_api_service/Dockerfile', 'database_replica_set_service/Dockerfile', 'database_service/Dockerfile']"
"[(58, 63)]","[('696a87a77df3ad40bee7238ba545a9c5fbdc519a', '0dfee2b0f8220c9278e24a2591212f1ca95a40f4')]","{'database_1', 'visualizer', 'images', 'database_api'}","{Container(image='mongo', build=None, container_name='database_3'), Container(image='127.0.0.1', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='database_2'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='database_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_1')}","['database_api_service/Dockerfile', 'database_service/Dockerfile']"
"[(64, 67)]","[('e45070c0c0a440bb2a36fec3df6a278a834ec4ea', '9cfabca7ecbda9536b2d0646b1500ccefefe8ef9')]","{'images', 'rs', 'visualizer', 'database_api'}","{Container(image='mongo', build=None, container_name='rs2'), Container(image='127.0.0.1', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='database_api'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='mongo', build=None, container_name='rs1'), Container(image='127.0.0.1', build=Build(context='mongors', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='rs'), Container(image='mongo', build=None, container_name='rs3'), Container(image='registry', build=None, container_name='images')}","['database_api_service/Dockerfile', 'database_service/Dockerfile', 'mongors/Dockerfile']"
