COMMIT,HASH,MICROSERVICES
11,77b2863ae39a5f9e2eedf5bd5f58beb97a6e09d0,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
12,fa8acc16428cc4aee24e2c1eb8dbea4c747d0c0c,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
13,6d33acd1adc4e4e3d9704b93b557c0c41e6f3209,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
14,79d15877f3450840cdf25ebfe9518a4c8a74c7d5,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
15,0b74e0c3f43cbb267105f84204525ca9d9727a2e,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
16,8ac9e34ffa398c71736993e7adc3b71dbdd8ae10,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
17,992457f64fe620f3fe25f19767408b642c758815,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
18,19118cee5877345a1ff2a547c4ac2d8b2c8e3636,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
19,b1993a42e9b5e86ad92d81d06f07d9aa7dbd31ae,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
20,52503408126179b76dc397f98685d03e06142ed1,"{'ts-login-service', 'ts-ui-dashboard', 'ts-station-service', 'ts-news-service', 'ts-rebook-service', 'ts-ticket-office-service', 'ts-admin-user-service', 'ts-food-map-service', 'ts-order-other-service', 'ts-route-plan-service', 'ts-admin-order-service', 'ts-food-service', 'ts-admin-basic-info-service', 'ts-travel2-service', 'ts-notification-service', 'ts-verification-code-service', 'ts-admin-travel-service', 'ts-admin-route-service', 'ts-basic-service', 'ts-security-service', 'ts-ticketinfo-service', 'ts-seat-service', 'ts-preserve-other-service', 'ts-voucher-service', 'ts-order-service', 'ts-payment-service', 'ts-cancel-service', 'ts-preserve-service', 'ts-contacts-service', 'zipkin', 'ts-execute-service', 'ts-consign-price-service', 'ts-route-service', 'ts-price-service', 'ts-config-service', 'ts-travel-plan-service', 'ts-travel-service', 'ts-register-service', 'ts-consign-service', 'ts-inside-payment-service', 'ts-train-service', 'ts-sso-service', 'ts-assurance-service'}"
