COMMIT,HASH,MICROSERVICES
86,e97ead9758ffce74c8ca3c420fa32d90bb634704,{'ssi-templates'}
87,efbb61d18a3c237473d30dd855821cbb81f9e737,{'ssi-templates'}
88,b4201c85cc43a9df25bf8863aa786efc139640be,{'ssi-templates'}
89,fe3ec08c1d2429b9e6421ed7ad40f15ad09d42b6,{'ssi-templates'}
90,51b3990247333096a16b1d114ca4213aa66d8f25,{'ssi-templates'}
91,4d2254384d4fd233ec1051744c2efac54a976ab5,{'ssi-templates'}
92,436ebf2ed22d3ef1d046606bedc1f73486126d77,{'ssi-templates'}
93,958ac84fe9e25b00ab4253e53781670676e95d4f,{'ssi-templates'}
94,410bfb8783524a0bf3b9c1451095f5e930c89ea8,{'ssi-templates'}
95,0f02dfd0ec914721ce201bccf1c0722e6b7b3abd,{'ssi-templates'}
96,14f74823c622ce4bfd3746901bf390aabdd98d2b,{'ssi-templates'}
97,06ef5f166134de270b1fca7619ee5be5c975da08,{'ssi-templates'}
98,6e278076411eb10999a227fea900024a4848358f,{'ssi-templates'}
99,a7b8e93e355cb5ff6704fe06c372ee4a08653550,{'ssi-templates'}
100,19220a67e027589cb8189d05794df8977dfab74c,{'ssi-templates'}
101,181785adca68463b60894e79c0f0f1e5ef9e94fe,{'ssi-templates'}
102,1f9d136f132e725499d7f93ba10983292c868ba2,{'ssi-templates'}
103,2fc233460c86083114106d60659d9dacf92ebdd0,{'ssi-templates'}
104,877096ca0e0f8158817b658cec6c53d95ceb70d3,{'ssi-templates'}
105,b8a64d4b07ad34e5a23e710947bcb96a560afee0,{'ssi-templates'}
106,9d38ea15f360fdd921d2232ea623d22f3d5bac60,{'ssi-templates'}
107,ac6086c6311a1a03f1c4724c175d9ecbe834b940,{'ssi-templates'}
108,bc63edd49819924be0d2b19e0207730ec8d19c66,{'ssi-templates'}
109,c2ef6638b7d3084b1c56ec088e7a9922935d4c3e,{'ssi-templates'}
110,838bb739b0add3654649ccead777f831bcd0ef70,{'ssi-templates'}
111,89a23f958092572c2bf9e748c1fa7ee67b2bcd0d,{'ssi-templates'}
112,0d1b19d7fc29f3613cf41972f6a1a5d19006f249,{'ssi-templates'}
113,caa3c7f87b2816d4c6d5ae1f9772827be03dbabc,{'ssi-templates'}
114,ae1a0c0da61265538cbb4a62a69d85202b9d50b5,{'ssi-templates'}
115,83c624b24a68e90302019a5334bf29d485b7ff71,{'ssi-templates'}
116,9cdec8f11a26ba1930e2476d1f38b317d48fbea8,{'ssi-templates'}
117,a318b2ce6dadee43b8541e51cc88826543e86409,{'ssi-templates'}
118,761c64615a87aa9cc7c6b226afec78ee86931d0d,{'ssi-templates'}
119,17f05db33f8f9bcb9c12ee759b2bd5e0654f7107,{'ssi-templates'}
120,74bc60cc4bcd0d9b4ddb38dce897608283925799,{'ssi-templates'}
121,719d7e2d1cc834d8466a7fe328451cdfcd70f895,{'ssi-templates'}
122,0d91bee74532744516f9a2b1083b0c3c2b2b29cc,{'ssi-templates'}
123,4168c0e785b62203839782499e83fb2dae0e92d7,{'ssi-templates'}
124,350cc85ccd6ab83728ecc021138e706a99e833b3,{'ssi-templates'}
125,e0e10f902851be699b68b2b6eee32c88ea48f03b,{'ssi-templates'}
126,6fe9b8f42f20a2078e4793ecaee2264face2c413,{'ssi-templates'}
127,c1b0efe79a24707dff9274ba496778e0e2ed9b8b,{'ssi-templates'}
128,6349eea3f1b9c0c46a1fe9606791fa5f92b37a1d,{'ssi-templates'}
129,713698ddacc44ceb5d3cbd1d33f361ba7977fedc,{'ssi-templates'}
130,d19f744ce33b95b97edbca90e450676f0771b9f3,{'ssi-templates'}
131,f64b1c999985baceab3a7fce381dc70958dba5b3,{'ssi-templates'}
132,cd3ac5428f94804565d72ef14c77495c23867cd7,{'ssi-templates'}
133,49243b5fe94fa91d23483c66a5217937af1ab82e,{'ssi-templates'}
134,7089d522193082b381f58379993590d0a02eed87,{'ssi-templates'}
135,19676ee26191c99ca321447702c5b3363e6cb4e8,{'ssi-templates'}
136,3083003f4160d08f8b2ab5e0d3632202fb9b9ed8,{'ssi-templates'}
137,eb848b020b13212a1fe5e0ef894e652f574722f8,{'ssi-templates'}
138,d14b83641461a2060340d93d2bc670e3c7b78351,{'ssi-templates'}
139,36dbc06f205ea6b6c127f456f048ce9e9cbf15d9,{'ssi-templates'}
140,fc3c198bdeedb09130c94dc94571db60597cbfcc,{'ssi-templates'}
141,8d0786f9661f66979d7122b687d3fb5f8b515d24,{'ssi-templates'}
142,56d987f056e2971a57859a3f99d3d34a50fd2402,{'ssi-templates'}
143,48ba1bec4397e276c5ddb5b33d00b9f0dd5186ae,{'ssi-templates'}
144,1de0c33df102c87302b96b951725ce1fb82aff6a,{'ssi-templates'}
145,dda7e9fb72e8dca3d1a4e3dc2ba71e2af1093af6,{'ssi-templates'}
146,1b018d2f6ebd1d6a8feda2af3caaa35201a94064,{'ssi-templates'}
147,98379975a9841d306c638aea3fe8d0f9f962c5c1,{'ssi-templates'}
148,83d1427f3118f7a694f842e8f2ad675d2df9daf9,{'ssi-templates'}
149,57928bbec1d216fd19c7a13c5dad85fb60add510,{'ssi-templates'}
150,deb5a8b50435a6c5085bf4f97c39ba9e5cdc9772,{'ssi-templates'}
151,24aee67d50c550c798b22d0080ebfd46b83b335e,{'ssi-templates'}
152,f4cb171e1a91276f76efa23b3c1c7685b164b16b,{'ssi-templates'}
153,ebf5c5b6190240e89de50c54cda76aaffa947373,{'ssi-templates'}
154,c4c38a4006d7f588a2f609cead72450c041e65bb,{'ssi-templates'}
155,5e20db5a0692e766612bbde649d52249a36a61e0,{'ssi-templates'}
156,03e5313756f754f26d4a5a0a70031c0bec01b7af,{'ssi-templates'}
157,5b076aca23bd743e9f3af77345c91c7da69db25b,{'ssi-templates'}
158,650565d8f2b76b612a1c0563454404108c98a5dd,{'ssi-templates'}
159,3e9882494e0dd761ebd6dd62bef4229acf14177a,{'ssi-templates'}
160,26b8b56d2d147309ce1035441a3a9ed9446e0670,{'ssi-templates'}
161,af077f059c8909a38bb502510b250e0faa66d30b,{'ssi-templates'}
162,2039c225593064b7b112c7e91ace41ecb35cf1d1,{'ssi-templates'}
163,9d9f9fad4a72484cfbf061c0b44ce205f953544e,{'ssi-templates'}
164,b19a6d9b36db3035807e63827c25b9964714cfe4,{'ssi-templates'}
165,8cc8caf69ecaaad12cc80f34076c45b460bc90ab,{'ssi-templates'}
166,e9b6dae9f48dcbcce6cab25274e8494f6021e214,{'ssi-templates'}
167,d8dc4e847cc2de2d6146cc522a874c7fbb8a00e4,{'ssi-templates'}
168,487b1aedd0c157686c24cfdd88b6e033a8841215,{'ssi-templates'}
169,cef2b4dcafc89d8559994242e1dd3a9137f8fca4,{'ssi-templates'}
170,4320aeb685f4ba82ac595984f1acce37ffeef761,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
171,7319d285f1a141c02b0a7cdddb937b14366655c9,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
172,9a6d6224af82cb2df58c7870dfe48825e741b116,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
173,91c331b50680de7746165deacb72562738c07df7,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
174,2887f233f0310113d467e6d3c8acd4afa1c4fa5e,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
175,4af011d414426f2b45ba1ed9ed70e3c56aff05c8,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
176,66e755ed4e5a853ce4c096444d86433bf49e1ef8,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
177,b9e03b98bc2397009da4a60e2d5981408c8170f1,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
178,9b8ce7649d17d16737f269eec6afed46264df60a,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
179,19bea6a2d033fcf9a82c2b6a030208322380bf9b,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
180,61066324f851df2d3510c2364fa55dca4bba6593,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
181,7f13dcba8792067e42e25bfcda6c4388a54cbf7c,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
182,020b5b2603003d4efe92bfefb599e93de55f7279,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
183,935f68255bf754cff0fd4e94ed92852e009ba089,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
184,dba1217d67fcaab8c1dc24643b5e383227c3ad62,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
185,7307ef7e5544bc0f63e56fcf50d329a5567b4404,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
186,96c6086bc99a3a87bbd9ec645fbeb94c619b66cb,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
187,82d6411b253ae91e2fb572fb6997c8f27309e8f4,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
188,7d118861b9028d7bbdcb9dd93c106f08eee551e7,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
189,37f6a4fde2240db77832250b9edf093a120ea8c2,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
190,c5240d376c7527257c360adbf9b466b73f84ac61,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
191,f93e0f28fa16e28c7958a376d5d76d9a739abe75,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
192,ade5452ef679e71a98067e990ee2eb168229ce44,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
193,9586b9eb3579513dfc2d0a51998fc4b073f4e5df,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
194,b8d3e706c31fa0d2ca8e5c62b5f07753c6267c55,"{'ssi-templates', 'user-service', 'home-spa', 'home-service'}"
