COMMIT,HASH,MICROSERVICES
52,c7174c720fd2f21070e4cc0f7bed56d6e716dd90,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
53,4597669774d161790d356761eaa987f2fe8fbeb6,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
54,911b4c6a5cb3cf50f5669f98061c179fca01ec9d,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
55,184730fe1f4147cbcd3f719a652505b961ea7f58,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
56,f8f147338cf0b90af01067adf06035eac6ec9380,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
57,eb367276256e266364906079959f884c2a666b01,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
58,62aa45af32489c5d0ca11b163103bf166f2e5637,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
59,51cea132cdb707eccdc6648ad384455792bb6a7f,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
60,94ca6a3ffb344284cc0de50ea82ec81bdf4ac1b5,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
61,a575b9f562922896290757fde485b5fbebad3755,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
62,bc737eed589498347260a31d3542e0963993bec3,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
63,b9ddb8fed59eabc19fc54bba491d17df39530a74,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
64,97853057058be9b37b513ac82d5e8c7dbdfcb80c,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
65,1c9ca2b9b20dbf00d73b7379f8f6455f0ca2eca9,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
66,71bcb9325354b9ee5311470fb51b3afa3cbfb178,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
67,51c00c5a79c602e4a6d5ad61b8692518aefbf867,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
