COMMIT,HASH,MICROSERVICES
25,47558471023d7bccc83ddae7accde1a609967c10,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
26,2ab7311bbf605de1daee2286f575c08b39d41e37,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
27,d723e7e5810b561214be95c03a97a9d9efcc1391,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
28,0a0fff7e579be2ea4bc448e42d69a1d168b1fdf2,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
29,4f0de8954061869d9d483286ff24e3e6bfb58794,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
30,a1cd8fa09d0ed5bccbef3a16d888dc449e34ca2b,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
31,c74e9cc7ce31d5b007739f5ffc9d815ba1e38841,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
32,816a09a810a9229d1f26bc460d13e69e99328716,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
33,2d63493bf92369abea05cde61121b03af4f9328c,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
34,4b6f9bfbfd39a1b859c2c1bbface56c6f3fe6e49,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
35,19f02832ccc657a242cf5c500284f8d3e7d57de5,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
36,5009a7d2b09852d959349cb5b70efa2b30406e83,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
37,df9488d7d0b79d0ffb32551c9c2c35854e8ee745,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
38,72f11f96aea686af386bd03b0118f877d602ec8b,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
39,f4c8acee59e9dbc8e878ed908dbe7d0b5db959fa,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
40,156b7c0a69cd22dcb129ee2f00caaed9403620ae,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
41,03db1e79c667fd9174d3b227752f08fd9a0f881f,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
42,856b44713d49679813f3d57800f1afe7f16d55b3,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
43,8e1ccde319d3214d17cfd05b1e3b55633fdfdd53,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
44,a285efee455f34ba5330f6b9b2f6abac76cc123a,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'invoiceservice', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
45,0f2f9e3416e033ddcc658f890aa4bedb701a54eb,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'workshopmanagementapi_1', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
46,dc3b6334b417782fbb31ba9dd1ee7646d9b51763,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'workshopmanagementapi_1', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
47,861d066eb3d63bc1ea089f1f5eb7d5c64a204322,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'workshopmanagementapi_1', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
48,37971cc76fcf8298e8ba9152610f540ee9d56269,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'workshopmanagementapi_1', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
49,9b9e2f08248c3ff0167982ccdd0372be25704e3a,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'workshopmanagementapi_1', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
50,dc5aae7cba969f9479e17fa67cd52ef11ee0490f,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'workshopmanagementapi_1', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
51,eed48352b65144eadb1158cfb8897a427b1be02d,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
52,7784c50f4fb405a6eaad25e1bc00298d068a4e1e,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
53,4fe058ed52fdc651805e56f8aac086591ed0d605,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
54,7b03dc51cfb36f0c61668953b80ac98a94fea522,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
55,d54719a155cce9dce86b9e6014db68ff3b992326,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
56,ad5b6d72471fcf16cbad29de93e06c5e71c8b06c,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
57,ea27c2836bbcd8ba47c9fe9bda56100f86d3d50f,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
58,fa59100df21cbc06bb78d890cf24cb94592ae8df,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
59,cce84532b9e8cac8dea98f37534c0a712b38aaba,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
60,ca1d7ca34325daf23b6212c34f31fe00fd570634,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
61,77b2169ff944292d61ed8654e5ab3bb4b510c582,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
62,78fb170c88b28f80adef84deb15198736d21327e,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
63,fe5a0ae14b5edf0de9d8c0e862035663d260234c,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
64,f77b95f5c6d5c88c5908ce419e5875cbddde851b,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
65,b3e1e4692607d87dc5d016f741d182749a6cfe70,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
